Vehicle ID;Position;Speed (km/h);Data Transfer Rate (Mbps);Connection Duration (s);Traffic Density (%);Network Load (Mbps);Latency (ms);Throughput (Mbps);Signal Strength (dBm);Intrusion Detected;Anomaly Score;Encryption Status;Intrusion Type;Resource Allocation (Mbps);Optimization Status
V00604;(13.448275256512076, -9.97213299168476);98.01452925;8.781204718;95;25.53008887;14.68692381;98.96419903;12.85275798;-62.42895769;1;0.893014469;Yes;DoS;46.18144811;1
V00605;(-35.2277954529383, -158.0625723494868);24.21468086;2.82326622;83;3.647651305;84.26276559;84.02050911;16.47245795;-69.62157011;1;0.963854719;No;None;6.036284043;0
V00606;(-63.704658791493614, 109.4928434200296);35.49810703;9.100090076;6;8.487667458;38.33814687;10.86819102;2.820892455;-54.62146885;1;0.865217232;Yes;DoS;42.3474509;0
V00607;(50.108937125677926, -6.839707017534664);36.5034186;9.734203978;67;44.61272946;37.5569646;10.30472396;13.72897148;-46.50856439;1;0.57261469;Yes;DoS;41.89314517;1
V00608;(-81.15967610569656, -98.88374056618673);37.18608771;4.851738943;9;4.824221991;35.39666647;96.98242755;15.15222923;-42.36643282;1;0.202716787;No;MITM;39.89823134;0
V00609;(14.62880311938477, -70.35465055361205);86.20692866;2.697944761;75;39.89108997;25.71081149;38.4196643;10.51948917;-75.35199347;1;0.828143342;No;MITM;14.82083274;1
V00610;(8.421878837434761, 87.24878565335752);35.62279522;7.831042958;103;18.31321162;79.31920794;23.54340215;6.38324001;-49.12097395;1;0.204193541;No;Data Exfiltration;0.325342682;0
V00611;(-35.72400582011505, 78.38030938539754);119.1696283;7.21278433;41;33.65647517;4.917153185;64.79424562;12.75104847;-50.02927851;1;0.30050017;Yes;MITM;15.25433227;0
V00612;(-39.18351349896947, 17.761723436796842);46.69544135;2.408912316;49;10.64059367;35.90097947;14.51085276;7.377217219;-73.79139594;0;0.012729373;No;None;39.60646024;1
V00613;(65.40350909307583, 31.196406126289617);33.03227564;9.79912544;84;18.90300291;26.18014443;35.67792723;2.452552561;-54.12882919;0;0.719018562;Yes;DoS;15.23297398;1
V00614;(-2.7994961722855862, -109.53958717027238);45.62951965;4.483447131;51;84.8126763;58.75058878;25.27711416;9.177768068;-50.96313114;1;0.236556584;Yes;Data Exfiltration;30.57908839;0
V00615;(54.108871645111435, 68.62571357885591);74.33817784;1.112421229;84;89.01583927;60.35142863;68.75839331;9.403344365;-61.14053747;0;0.573982456;Yes;Data Exfiltration;19.24347146;1
V00616;(6.124932152244568, -176.06599740124764);37.25915143;7.607587505;68;14.36542706;25.1554029;53.18822017;11.91929201;-46.19788831;0;0.354446085;No;MITM;10.12429772;1
V00617;(-24.953635708325606, 88.16831437604895);105.2321615;2.82631432;36;90.21864235;13.979357;81.62763312;10.93837838;-68.09038259;1;0.340218286;Yes;Data Exfiltration;18.26164913;0
V00618;(-71.75511208954012, 160.22519480931106);16.91158191;4.724358071;62;43.81102576;35.15928014;63.24603657;14.06541014;-73.87720052;1;0.307499246;Yes;DoS;33.68151371;1
V00619;(35.16232726157038, 175.88197524546155);12.38084886;0.972801394;81;47.57891852;14.20345108;51.22720908;6.910536196;-47.33816786;0;0.549495827;No;MITM;45.72580126;1
V00620;(-10.103001829188798, 147.06491914766355);0.405226783;8.65890221;26;65.67691662;33.30144737;23.47465085;16.20045902;-72.27813354;1;0.974210012;Yes;None;49.17511591;0
V00621;(82.89713624189315, -98.50102377548448);69.8017849;3.456091989;39;81.2996271;72.32233778;43.08513606;16.21731638;-63.56273283;1;0.300844505;Yes;DoS;21.76737841;1
V00622;(68.46138931196825, -158.59985299289008);101.9728136;7.426984048;119;74.24121394;10.54441165;95.57726364;12.08342324;-43.7435104;0;0.085100136;Yes;None;21.21451827;0
V00623;(-26.83193812226061, 50.87616794090894);105.2305679;7.296829163;38;68.46562085;91.49749903;88.00223924;4.063204872;-48.07748352;0;0.950929828;No;MITM;41.06057706;0
V00624;(-23.16092338906256, -154.73220160913746);110.2794355;9.682042792;5;22.48925957;69.29454239;82.99357607;15.82510125;-72.6921295;0;0.650245833;No;Data Exfiltration;36.08164642;1
V00625;(3.9185330158487233, -89.02439893610119);95.16099616;2.142486093;112;47.53775271;81.5392716;91.46791125;12.07971025;-72.00545715;1;0.456387236;No;MITM;28.67193619;1
V00626;(75.50922786325324, -22.659023748459447);77.52177736;1.851705946;21;26.13794291;30.38102523;78.66069919;2.892614372;-59.32512595;0;0.657158601;Yes;None;2.02637074;0
V00627;(-26.324079471509805, -179.1170517943469);56.47678763;1.348358644;14;31.20671382;14.89532175;61.12409867;19.46583898;-46.89417116;1;0.591472706;Yes;Data Exfiltration;39.5249743;1
V00628;(1.9316503937547935, -130.57546750646497);69.23582138;2.344635254;17;73.92361915;19.68215375;58.04994755;4.590456356;-61.35282188;0;0.40661376;Yes;Data Exfiltration;43.57134136;1
V00629;(-85.09733882865683, 109.60241138116783);97.29221799;6.794523093;58;24.64885016;49.55100756;27.37368727;9.476367699;-53.45284069;0;0.838710561;Yes;None;10.8255378;1
V00630;(-35.75587645992074, 151.86055518902464);113.5264476;7.266221719;95;57.95608492;62.55817383;35.40944484;2.961912204;-67.23043547;0;0.141592917;Yes;MITM;37.7745549;1
V00631;(62.067812560247745, -179.7234830935328);42.82513024;7.22858465;99;9.592520845;86.11403512;95.80112236;16.81936661;-66.64013337;0;0.195130438;Yes;None;45.76709037;1
V00632;(0.7436541391854519, -0.4828270249826119);39.55669818;3.163917388;60;37.93427471;43.13488036;22.08900082;14.78665421;-64.64591868;0;0.03046404;Yes;None;32.88601238;1
V00633;(-85.97195837488788, 141.8230643220291);108.5191035;8.131857824;95;36.16225982;39.29304054;34.86935216;17.56839067;-55.31833576;1;0.000314182;Yes;MITM;49.54398916;1
V00634;(81.2470910865967, -4.5946584956717516);110.3788216;0.82361628;49;67.84672895;57.83948115;34.16656055;7.662754808;-42.88816577;1;0.827570857;Yes;DoS;1.235521786;0
V00635;(57.03441542750551, 102.93659874986696);81.86948004;7.425568352;15;12.62801523;33.23038464;63.2490749;17.79988609;-66.46300928;1;0.28549935;Yes;DoS;11.4893425;1
V00636;(46.335910086634414, -107.34979562558868);77.67833015;9.659302943;47;69.28361881;38.68760223;20.43712245;5.632644447;-50.065441;0;0.432753701;Yes;None;10.74041488;0
V00637;(-57.382108519465234, 18.13409453154489);12.54641653;2.475526091;86;69.46455937;71.55451236;52.75556957;19.26429;-63.29734682;0;0.329074527;No;None;33.35034709;1
V00638;(83.69320957567069, -81.51386392307843);57.49048579;2.61241455;115;59.81723675;88.9531584;63.53957715;1.471189836;-55.15615769;1;0.760941934;No;MITM;40.29264193;0
V00639;(9.455083833070091, -70.8101891845726);6.881653085;3.2570032;105;52.90949862;98.7213512;26.17521325;9.705294387;-68.95257462;1;0.515957221;No;MITM;41.55466183;1
V00640;(-3.258546805122535, -133.173672324925);5.129018522;5.146844545;109;38.49180004;44.52349712;23.73046589;7.36181702;-72.60275859;1;0.50639237;No;None;19.42434056;0
V00641;(-87.14138699481096, 162.8973203658402);83.61566875;5.012847392;29;15.71441283;6.688232394;55.91451609;18.6166327;-68.8143134;0;0.360111582;No;DoS;19.50097219;1
V00642;(-65.96960573547882, -121.69198916176784);28.58286162;8.799349738;93;20.78524887;79.25339775;97.44349961;14.01550416;-43.90935498;0;0.1714533;No;None;36.90606061;0
V00643;(49.757632154413216, 28.269420555420197);72.46660796;4.790909198;118;52.39203919;89.51149296;63.73883092;10.73501184;-42.90590977;1;0.808276862;No;DoS;40.99801848;0
V00644;(74.27144862735514, 64.74394521820466);96.00315884;9.249811018;86;84.58367447;62.53504481;36.75458496;18.61512437;-53.95574937;0;0.941619398;No;MITM;27.50756158;1
V00645;(61.00021269821957, -179.2796238941805);23.8704509;5.477734042;51;65.76518918;42.13391399;48.13585228;5.18752512;-58.32797393;0;0.348559708;No;Data Exfiltration;18.91032374;0
V00646;(68.38738238017459, 86.00810307626813);54.02757553;9.47556445;38;84.50955507;35.3051438;44.02460229;9.324586269;-74.90960143;1;0.813542624;No;None;19.66086112;1
V00647;(-25.67920534364879, -128.85079174187214);53.97008015;5.037083813;64;63.32906208;59.34240879;12.56837638;1.708872018;-63.93285353;1;0.559690232;Yes;DoS;0.14417876;1
V00648;(65.69433604272265, -34.929875255620004);34.53694433;9.472110417;80;22.58793322;17.95181797;12.73754522;4.77449379;-41.15052653;0;0.254567775;No;MITM;13.56395009;0
V00649;(-55.78175070066937, -113.41715452293231);41.28585739;9.68727186;86;62.77218501;39.30698409;36.61552179;16.64220203;-65.95298911;1;0.903756752;Yes;DoS;43.25846814;0
V00650;(-42.75058351651444, -128.83904134389815);44.50365456;3.670231899;63;58.19090949;10.05127561;27.02125109;15.68944398;-64.13970358;1;0.058133665;No;MITM;43.06793111;0
V00651;(8.383005397535086, 77.96807286919346);41.71650507;6.566075761;18;43.24556249;29.26567039;36.61202626;8.321616463;-45.48515858;1;0.329823399;No;None;37.88272494;1
V00652;(53.01213753496441, 8.439102962082472);93.64737695;8.880728743;93;3.670838525;3.261358725;30.45870241;19.21050195;-48.77019439;1;0.991468918;No;Data Exfiltration;27.72325198;0
V00653;(-70.20832261084118, 177.84198518367242);1.770231342;8.897269732;34;56.01798734;9.824753358;26.1744634;10.67255715;-64.41657167;0;0.313000618;No;MITM;43.17924348;1
V00654;(16.75603215089393, -144.8770102034975);118.8940082;4.56378714;104;39.68615982;10.85977427;48.67090477;15.8184074;-47.76671704;1;0.551496811;Yes;DoS;44.27096432;1
V00655;(69.20249535842376, 109.87350350590168);13.7977138;6.847145423;47;10.7183619;4.490151252;65.52441911;8.845581055;-60.78712009;0;0.802430952;No;DoS;45.97451072;1
V00656;(42.43982890314646, 56.827036696619246);43.24674806;9.294387747;72;30.7286513;71.34053673;35.13436915;13.18111211;-47.32252988;0;0.852203484;Yes;Data Exfiltration;49.09833788;1
V00657;(22.412152002409755, -113.4542960964431);105.3290863;5.724667038;76;91.9404282;13.59104793;17.11832529;11.9056285;-73.937622;0;0.146394362;No;DoS;36.50965885;1
V00658;(26.689148787804328, 14.404065404375359);18.96873447;3.519296352;99;75.65072284;32.37918492;75.02602751;1.614961032;-55.74783147;1;0.563575789;Yes;DoS;42.52887021;0
V00659;(77.06432133162613, -43.740202595264634);35.47776086;3.082877793;57;56.36087697;75.19057316;99.21034923;2.545029148;-58.646542;1;0.476368046;Yes;Data Exfiltration;5.137231422;0
V00660;(5.220066546694753, 146.97140706794147);106.4872146;2.61719322;35;73.68281624;42.24092817;63.79834432;7.653983941;-57.56797314;0;0.151617136;Yes;MITM;40.85554097;1
V00661;(17.13290573611971, 158.4699813531662);18.47673002;7.378166929;18;7.585240308;23.88296403;72.90132226;6.047299058;-67.09734626;0;0.137409584;Yes;MITM;47.95410476;0
V00662;(-56.8930691723773, -124.2979565443356);71.7555507;5.870620584;115;82.50119405;85.57698296;59.80155657;9.672263883;-57.92022151;0;0.0527887;No;DoS;44.53620897;1
V00663;(-13.454684479554786, -60.330803689186595);77.31818476;1.064606718;97;52.095791;10.78071347;51.46741638;9.520194643;-76.22930423;0;0.556020891;No;MITM;9.521822826;0
V00664;(-19.24900144485038, 45.4892043563853);97.357016;9.098451931;54;44.94486201;23.0158336;80.4388468;3.778484538;-44.01192613;1;0.154810011;Yes;None;12.28970971;1
V00665;(-87.26599945867659, -141.15517882955936);16.52734123;2.451626737;104;40.27637735;60.59429053;45.87878061;6.77120634;-76.90298417;0;0.337601626;Yes;MITM;19.00448239;1
V00666;(-45.90935171957097, 63.532592010359394);95.98114186;2.902899601;31;72.58649484;67.98416867;24.9996801;17.82068954;-70.2447841;0;0.505364637;No;MITM;40.12104472;0
V00667;(66.07307633522936, -175.18574091904463);88.77316945;6.288046706;35;86.59872883;17.51439783;47.13170264;2.093180743;-41.06942641;1;0.538285687;Yes;DoS;17.74375758;0
V00668;(-69.4213304740598, 11.898252190257239);13.70451798;0.844609776;42;82.22702584;75.01647871;21.60978213;15.41732059;-74.76981366;1;0.329821793;Yes;Data Exfiltration;28.06550375;0
V00669;(60.963697252275466, 129.79481049230253);83.87434234;6.519453897;116;97.75325818;36.74359558;72.947709;19.50461624;-49.56894377;1;0.03654359;Yes;MITM;40.51549247;1
V00670;(-31.367953595231917, -143.78744396845383);53.42714653;4.817025432;15;5.663460363;80.62685118;20.79672903;15.40655085;-55.35778514;0;0.448105598;No;Data Exfiltration;3.141714203;0
V00671;(-58.87787376562643, -106.23917536007585);105.7869307;3.93067714;22;42.43559366;22.97612771;25.51308087;17.32458559;-76.31875072;0;0.894691608;No;DoS;8.355934503;0
V00672;(18.726531464845735, -68.74650956517223);62.19636213;1.096302595;62;54.13757177;1.614776275;24.28900245;3.537132665;-68.83867181;0;0.972286127;No;MITM;37.00142231;1
V00673;(-84.46058605716969, 67.22954258347187);77.47346324;8.7095301;56;90.13835294;77.29438168;96.07184691;10.22518948;-67.82427473;0;0.915946242;No;DoS;22.42564663;1
V00674;(-82.75123132874675, 48.21157512406191);118.9035343;2.34190213;23;41.53113629;92.02900187;48.39610643;17.37623872;-42.39712902;0;0.18011852;Yes;MITM;17.73063243;0
V00675;(-43.73575795179711, -171.07682347312473);84.32180745;4.254330194;111;79.65950969;80.63021576;87.9398104;8.761395454;-64.75375626;0;0.907768896;No;MITM;23.59343789;1
V00676;(58.43846826039649, 157.6990268610844);2.069352242;0.987200675;105;57.23725062;93.17324246;45.25884826;13.4381304;-68.71556403;1;0.448539444;No;MITM;34.44279793;0
V00677;(67.42724283552201, 9.884277288367713);56.04136458;8.045450878;20;38.56731752;47.37268017;18.29914605;7.949653394;-55.51785738;1;0.762979547;Yes;DoS;2.826606161;1
V00678;(45.825202832143844, 82.39615099445336);101.9483835;9.45538355;86;8.38298192;71.13601518;41.63351056;8.99350038;-41.65831135;1;0.450580918;Yes;Data Exfiltration;47.12302785;0
V00679;(3.5589390223055233, -84.0595359436509);45.2132775;6.622158308;22;8.201276543;9.374471899;21.67223688;7.890596124;-65.92684861;0;0.33587128;No;None;21.34579428;0
V00680;(14.91516813240787, -135.12669223009755);116.5826257;6.743709916;102;36.21303485;54.09498138;50.60331304;2.381902074;-59.93962267;1;0.55416473;No;None;29.21036277;1
V00681;(-70.28748204419267, -86.52428142437773);99.79665442;1.263252462;101;2.872458982;78.48430999;57.46867316;6.461021667;-66.80200355;1;0.813337987;No;Data Exfiltration;17.63343853;1
V00682;(-47.21463774888468, -176.89784006368376);67.14848264;2.004585734;93;27.06496147;19.40164459;50.30738941;15.14114835;-51.90893064;0;0.09139821;Yes;None;11.79162791;0
V00683;(-21.015817410669356, 57.28002075529051);38.8246831;9.182846641;66;49.92847365;93.93179651;54.52271901;15.27411149;-66.80158576;0;0.100685599;Yes;Data Exfiltration;3.477645052;1
V00684;(2.017507916875161, -52.91440770030296);118.2282279;2.157350461;55;81.77889416;79.60392462;73.82388849;16.8638649;-61.39598855;1;0.888284771;No;DoS;23.3153037;1
V00685;(-45.65651756108607, -132.1535786272642);114.1787846;1.967470789;104;24.03348078;13.53469532;18.1607582;12.49107879;-64.22797935;0;0.17223754;Yes;Data Exfiltration;44.11048739;0
V00686;(-14.070946049053248, 23.329748144472262);113.7453667;5.195020799;117;0.366335417;73.32287529;12.30687705;14.09836781;-76.00832832;1;0.179873483;Yes;MITM;25.15493436;0
V00687;(76.74049882881712, 150.597463429889);104.5243788;1.784057538;58;62.10657716;71.64847044;69.15655573;17.90481976;-44.97625465;0;0.500074129;Yes;MITM;41.47271681;0
V00688;(-2.3000541159589005, -108.74592510778416);90.39019028;3.914800334;92;66.67650442;74.68193402;85.30482587;6.213462403;-56.20322198;0;0.941340484;No;DoS;6.575124973;0
V00689;(67.5621355566455, 85.95155497892421);5.575532634;8.735373831;81;35.29207288;89.70477092;67.11907124;3.32772284;-40.29079668;0;0.963159779;No;MITM;33.54355891;1
V00690;(45.673040408356655, -54.83247551089552);22.49414514;9.82055707;87;2.73611866;54.69769879;72.99691548;1.411431433;-59.03451689;1;0.542800089;Yes;Data Exfiltration;36.34003164;0
V00691;(57.29975431657533, 151.39985392423745);73.66900338;5.563279751;81;85.75899538;23.00310465;75.40132201;9.494539904;-61.42152841;1;0.104641389;No;DoS;6.928842999;1
V00692;(19.120813663554316, 78.34863161505717);37.17978736;9.009316582;95;44.33278397;25.11906952;63.54613233;17.5069361;-59.90725033;1;0.84655564;No;Data Exfiltration;28.66351504;1
V00693;(29.35974493059058, -167.39873147526993);31.87784269;8.814927695;53;63.13466709;15.66345887;76.24955841;9.449183361;-62.74276029;0;0.743535325;No;Data Exfiltration;27.22488657;1
V00694;(4.56329242860987, -173.22507253215366);39.8514511;8.143619634;30;16.66362595;64.82019519;45.29309237;4.376807511;-57.33825036;0;0.904475897;Yes;None;33.03232143;1
V00695;(-11.32955388562084, 167.74688651273107);117.5862543;7.228517518;49;91.80632472;73.35977167;75.49087825;14.68374042;-61.02388198;0;0.442448704;Yes;None;47.32240795;1
V00696;(-27.47693139652725, -1.513512948165186);25.39369078;4.816227225;86;8.461894908;28.41441828;56.33718245;16.3015758;-69.06829489;0;0.820540273;No;None;43.45605919;1
V00697;(59.06940578469093, -93.78265029254113);56.13295026;5.840181761;37;80.91503953;99.55037218;97.9954328;9.298754355;-57.99365079;0;0.896772715;Yes;DoS;10.33475741;0
V00698;(26.13164852180593, -140.64442625725613);98.45418715;5.955073848;108;56.56227465;92.46245748;90.86065988;6.437031694;-67.7675732;1;0.192870089;No;None;35.3118316;0
V00699;(14.944655349844055, 58.76455495629753);8.764774139;0.827792454;33;66.29262429;84.24112368;80.51661427;4.485634409;-53.43335097;0;0.299371297;No;Data Exfiltration;9.393443388;0
V00700;(-74.90368974842279, -53.74776825380157);99.76259374;3.26995885;74;73.4982083;13.80347814;87.59604094;19.06194931;-53.8438006;0;0.89648627;Yes;MITM;8.772868853;0
V00701;(-41.59401404702549, -103.8128172690121);47.33728135;7.968792115;39;63.39879018;47.54844176;42.37390851;11.49882878;-65.55950584;1;0.546659724;No;None;37.71344988;1
V00702;(56.79124374277126, -30.95438642028938);116.0150182;7.007596776;107;97.02370219;40.12831723;42.91760516;10.29740329;-55.84012783;1;0.933578949;No;Data Exfiltration;4.162379685;0
V00703;(74.26006928642323, 168.56998073313196);76.56511554;4.80653476;112;25.26800816;63.47339348;68.27536255;5.721932827;-68.8900143;0;0.948099315;No;None;49.89282547;0
V00704;(67.67618472083967, 74.18065754225921);12.7816698;8.336983722;101;68.80733976;21.08819681;22.17591593;18.9776969;-45.12019568;1;0.619468271;Yes;None;37.32980948;0
V00705;(-38.60144926660578, -110.07002978023127);90.65214131;2.893205246;20;45.9334064;16.21046079;52.57598058;5.920466666;-43.17499363;0;0.03509511;No;MITM;7.260488344;1
V00706;(-62.221188613163356, -144.6123948840348);25.02834067;0.553183989;57;73.73034267;88.58971394;12.43321275;11.58593631;-55.94535463;0;0.435049937;No;Data Exfiltration;49.03598937;1
V00707;(-74.83315223414803, -34.16615135519419);49.95141371;5.91456382;76;19.7571365;19.41788712;10.43061565;6.378861973;-59.42777894;1;0.228519662;Yes;Data Exfiltration;25.36264044;0
V00708;(42.19052164392744, 141.97491817964226);34.9967819;9.18591848;102;95.0636373;92.63588138;89.59837049;14.43912337;-67.73935013;1;0.513828471;Yes;DoS;34.12939723;1
V00709;(-5.566739550051196, 34.842087118600574);15.45158894;2.762910473;69;52.45492254;51.6776003;87.48223759;13.04332975;-64.34794251;1;0.921776869;No;Data Exfiltration;40.70988426;0
V00710;(-88.30125283429936, 19.375937557289262);37.4168215;0.822486869;18;93.89492049;98.67155052;88.34964875;7.431582992;-79.51881518;1;0.530271448;No;Data Exfiltration;43.86780486;0
V00711;(-65.54129055779214, 63.61274042360529);67.51240361;5.981174033;14;55.38843105;97.18532795;60.23745556;14.14760051;-40.28182116;0;0.906726722;Yes;DoS;0.432958357;0
V00712;(71.9101342503796, -42.523215822597706);118.1186571;4.868935986;94;79.50285174;95.00691765;72.38026876;19.0945305;-44.68770376;0;0.983523443;Yes;MITM;36.63031354;1
V00713;(66.10335134263275, -173.24801243200167);117.1903403;6.874954244;103;91.40450106;22.31915139;67.72722759;1.167336492;-43.54268067;0;0.82431704;No;DoS;38.78557856;1
V00714;(34.2541211207713, -126.50814729449911);92.28186146;5.514061307;49;4.38680643;95.51833031;58.61100755;11.26501983;-49.57319752;1;0.771935719;No;None;33.91665368;0
V00715;(71.30331693896335, -159.93500093744225);94.1003146;5.325213306;38;69.48741894;90.49698203;53.32614911;10.28096973;-59.90220422;0;0.895599361;Yes;DoS;33.54363713;1
V00716;(-9.830775024515916, -24.82079960230527);86.94324778;4.741984063;48;12.75385746;95.86540432;70.21684833;13.60482438;-65.94458161;0;0.157374268;Yes;Data Exfiltration;0.076926554;1
V00717;(-33.56172276737769, 71.37692449823581);69.62072952;2.368845489;119;3.121478344;61.98971821;95.29358647;17.93860991;-71.76984429;0;0.387545367;Yes;Data Exfiltration;18.72925764;1
V00718;(-78.75336258824119, -179.71256412460247);76.67843677;4.472909894;94;94.50027705;19.01288006;50.0521547;13.1243135;-78.27213244;1;0.682528103;No;None;26.03231063;0
V00719;(32.83026018612492, -40.59160317804307);74.62213714;5.348584603;9;56.18754589;28.08899692;62.90766766;19.70371128;-59.04627799;0;0.392689621;No;Data Exfiltration;25.6673477;0
V00720;(48.488128159605225, 38.26502727873839);79.67202029;1.720290342;65;17.27005053;60.41434137;52.73697838;4.089165382;-78.20778911;0;0.30346388;Yes;MITM;38.88224423;0
V00721;(-36.042358988337945, -167.3404220933244);101.8580984;2.017949605;51;88.52210101;4.448984063;12.90209393;16.39636312;-44.91669264;1;0.691529251;No;DoS;1.445334165;1
V00722;(-14.205735498091471, 56.69163089503587);88.23293592;1.809586682;34;89.20233006;79.5415538;98.78330726;10.52664861;-46.26472833;1;0.152306394;Yes;DoS;5.580820168;0
V00723;(-0.2449715855525909, 18.360281093767952);49.93944481;5.057507268;15;3.38023792;81.88748037;86.32528794;5.854961929;-68.15472547;0;0.647988265;Yes;None;3.706819272;0
V00724;(-31.675010785466057, 155.15235431855717);56.59063146;5.319585717;15;18.28200691;77.06074141;34.75134124;3.383958763;-59.38269014;0;0.62607036;No;MITM;33.38044941;1
V00725;(9.474139741166837, -57.98705569344304);106.0720558;3.401221094;47;72.98984123;77.91141673;99.84283707;1.178330458;-55.92918438;1;0.649978432;No;None;35.66164892;1
V00726;(-10.324428552250353, -175.55602171089478);12.21049934;1.722677687;48;80.12556437;76.93466921;48.1868835;19.03336176;-59.26536447;0;0.253702954;Yes;Data Exfiltration;32.41479547;1
V00727;(68.1579327896458, -30.599115633852705);47.92610535;4.108068789;118;45.85465768;57.81794521;89.73352097;4.33304096;-56.27455592;1;0.480748765;No;DoS;37.17426038;0
V00728;(-35.08608077701821, -73.8501029340446);42.81802573;7.21994318;58;85.22129695;72.82431846;88.54420047;3.902136863;-56.5470621;1;0.400038091;No;None;26.20290569;1
V00729;(11.113585838814245, -89.76251030013707);6.359812061;1.124347961;52;38.74483533;17.46214403;70.25314648;2.980419554;-48.89946398;0;0.726413967;No;Data Exfiltration;40.81985141;0
V00730;(55.64580329212208, -84.12229172151208);44.98691284;7.120349238;78;75.59734358;37.05347814;97.61390866;1.355716923;-56.22874153;1;0.914764194;Yes;DoS;34.63310265;0
V00731;(62.499123791083974, 60.05656633092147);72.06883174;6.987576009;22;38.12642162;94.92895354;45.01729237;19.47091435;-73.26545657;0;0.705036061;No;Data Exfiltration;29.56790586;0
V00732;(51.96707339340287, 64.65653964154859);66.92909413;4.11566241;59;11.23092439;52.61871172;57.40201547;5.001363029;-52.66333637;0;0.151673251;No;DoS;39.34043548;1
V00733;(36.15275282462852, -159.3475568677395);45.02269728;4.870911357;29;29.92396264;47.87540923;15.91933624;3.960281164;-76.60478399;1;0.556894118;No;MITM;14.01298581;1
V00734;(-25.459274789461787, 99.53792893068243);29.58159195;6.124938783;67;7.078815485;46.46300653;49.26903592;8.563869379;-49.1296779;1;0.216428374;Yes;Data Exfiltration;11.78601868;0
V00735;(-66.14267610985048, -136.6407653521905);9.260496001;4.526832449;40;58.84857873;67.45541835;77.811839;11.03295654;-43.28496491;0;0.285233088;No;DoS;32.25593341;1
V00736;(-54.06885030045794, 57.11208341168026);58.57220162;3.290471683;45;18.25275067;11.99184337;78.66942864;9.948009882;-73.20242423;1;0.247233704;Yes;Data Exfiltration;49.63917615;0
V00737;(63.599990341693285, -73.8975197358702);87.52674836;5.966500615;25;79.1170908;61.19396387;66.92244403;3.028742167;-53.98827131;0;0.884977495;Yes;Data Exfiltration;35.05421772;1
V00738;(63.56251970325164, -34.232662347255484);103.9255782;3.871915573;47;30.26858975;18.34654272;24.87419717;17.93614461;-53.31076161;1;0.120428377;No;None;36.27892277;0
V00739;(13.863368323726931, -16.788644781752737);90.08789718;3.20092007;36;70.41298447;1.724068329;77.5843419;13.24490401;-48.56612249;0;0.945898929;No;Data Exfiltration;32.35741215;1
V00740;(32.190071767548275, -56.414152645157955);113.0739404;5.526796275;90;71.74693469;40.21547602;29.00626436;10.16324465;-57.82480656;0;0.047349959;Yes;Data Exfiltration;13.4041987;1
V00741;(-80.68490378589277, 12.45109191573539);97.42842326;1.950164212;87;44.72193082;48.81194514;22.4807;17.64394158;-45.09431873;1;0.140678722;Yes;MITM;26.92370245;1
V00742;(-48.52071719863478, 123.75279769863124);107.3314107;4.950394952;73;74.89209811;60.37347857;87.69789933;9.662280367;-51.10818626;1;0.2035205;Yes;DoS;12.25837637;0
V00743;(63.43091087254831, 48.50364897641501);55.20322297;8.844014224;95;19.73965528;91.81883896;71.63235371;13.03953902;-62.48201413;1;0.765954666;Yes;DoS;48.12986209;0
V00744;(-19.882664961852583, 21.368891774409008);8.179540707;8.816302586;16;15.9549197;90.37255679;41.88435067;12.34468552;-52.16154436;0;0.323097672;Yes;DoS;26.83443525;0
V00745;(-34.52518813811317, -89.50811809418808);92.01751873;4.02716791;81;84.4204042;24.8138724;32.18740587;2.59590732;-51.23571252;0;0.90177949;Yes;DoS;4.2587976;0
V00746;(-33.561202454187395, 124.28515015541421);33.46590961;9.257742382;107;67.59125882;22.41821615;20.72020986;6.219765265;-77.17704404;1;0.272074719;No;DoS;41.97758356;1
V00747;(-27.06020725171483, -165.72367876443278);17.62472498;5.814291887;15;47.31652292;98.61960941;92.16990468;19.977161;-61.72435231;0;0.093257436;No;MITM;40.80051705;1
V00748;(-36.10117655331364, 123.6513903124042);116.9092096;9.377248035;38;86.25497546;48.38667841;97.6772305;12.16607506;-53.70014486;0;0.006503023;No;DoS;34.75589186;1
V00749;(89.02274504980718, -45.01173976372206);18.67979465;6.091870276;112;87.87711546;82.36750032;19.83720251;10.65000697;-65.47056477;0;0.709217107;No;None;39.11557102;0
V00750;(-58.26784447737299, -111.0595798903231);48.08595824;9.491309787;29;52.07410825;68.83997928;64.35552949;5.802378723;-67.76397971;0;0.491307581;No;DoS;31.43131209;0
V00751;(16.597079863491615, 14.028932867766997);58.56889917;3.547248256;81;94.51672953;92.04019895;60.25480435;8.626938407;-66.31935898;0;0.91149535;Yes;Data Exfiltration;6.69148074;1
V00752;(-2.185117587528822, 90.30920273825967);115.54496;3.917491559;83;11.1730974;16.220593;21.84710468;3.403214997;-68.05049642;1;0.134277337;Yes;DoS;43.26886042;0
V00753;(79.1034579516222, -25.324980075446945);51.12644434;0.671613683;14;99.26772252;9.813858412;29.90423676;3.197734728;-50.89384627;0;0.312309245;No;MITM;42.78543221;1
V00754;(19.383915259746033, -164.7608507242241);81.57327498;1.342036033;90;43.35048098;99.51676137;95.46922249;16.71895275;-60.76187163;1;0.231639238;No;Data Exfiltration;39.52170229;1
