Airbnb_ListingID;Lat;Lng;LocalizedCity;Bathrooms;Bedrooms;Beds;MaxGuests;isSuperhost;RoomType_Clean;SpaceType_Clean;PictureCount;ReviewCount;ReviewScore;StarRating;BasicNightPrice_CheckIn;BasicNightPrice_CheckOut;BasicNightPrice
49944817;28,92195;-13,67498;Puerto del Carmen;1;1;1;2;False;Entire Home;Entire rental unit;11;45;4,49;4,5;30/11/2025;05/12/2025;244,76
1,47155E+18;28,92387285;-13,67584942;Tías;1;1;1;2;False;Entire Home;Entire rental unit;0;2;;;29/11/2025;04/12/2025;118,07
1,03108E+18;28,9227589;-13,67473882;Tías;1;1;1;2;False;Entire Home;Entire rental unit;30;42;4,83;5;18/03/2026;23/03/2026;96,53
6,12904E+17;28,922562;-13,675532;Tías;1;1;2;2;False;Entire Home;Entire rental unit;16;14;4,86;5;02/04/2026;09/04/2026;103,42
1,42168E+18;28,9237;-13,67228;Tías;1;2;2;4;False;Entire Home;Entire rental unit;0;0;;;28/11/2025;03/12/2025;125,83
45553533;28,86182;-13,81218;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;16;3;5;5;06/01/2026;13/01/2026;172,37
47853457;28,86111;-13,83312;Playa Blanca;1;1;2;3;True;Entire Home;Entire rental unit;25;72;4,92;5;31/03/2026;05/04/2026;242,18
8,74627E+17;28,8578;-13,83721;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;27;1;;;04/12/2025;09/12/2025;205,98
1,00644E+18;28,86164515;-13,83942168;Playa Blanca;1;1;1;2;True;Entire Home;Entire rental unit;31;79;4,96;5;30/03/2026;04/04/2026;101,7
40136362;28,86102;-13,8332;Playa Blanca;1;2;2;4;False;Entire Home;Entire rental unit;10;31;4,77;5;01/03/2026;06/03/2026;165,47
4626073;28,958937;-13,697324;La Asomada;1;1;2;2;False;Serviced Apartment;Entire serviced apartment;42;98;4,88;5;07/02/2026;12/02/2026;181,85
17955376;28,8766893;-13,82365298;Playa Blanca;4;5;9;12;False;Entire Home;Entire townhouse;27;17;4,76;5;13/12/2025;20/12/2025;391,28
34993330;28,97631199;-13,61481547;Güime;1;2;3;4;False;Entire Home;Entire villa;28;0;;;;;
1,31387E+18;28,94679281;-13,65036811;Tías;3;3;5;6;False;Entire Home;Entire villa;0;1;;;;;
5,8926E+17;28,86423492;-13,80970287;Playa Blanca;2,5;3;4;6;False;Entire Home;Entire villa;35;13;5;5;;;
9,55697E+17;28,93515;-13,61573;Las Palmas de Gran Canaria;3;3;5;6;False;Entire Home;Entire villa;0;0;;;08/03/2026;13/03/2026;255,11
7,50431E+17;29,14347;-13,44654;Punta Mujeres;3;3;3;6;False;Entire Home;Entire villa;52;6;5;5;10/11/2025;16/11/2025;447,3
47915781;29,0874084;-13,5156319;Teguise;4;6;9;12;False;Entire Home;Entire villa;46;4;5;5;16/11/2025;23/11/2025;264,59
19805880;29,11414;-13,55017;Urbanización Famara;4;5;7;10;False;Entire Home;Entire villa;54;6;4,83;5;02/11/2025;07/11/2025;603,29
1,34776E+18;29,01042863;-13,49583375;Costa Teguise;4;6;8;12;False;Entire Home;Entire villa;43;6;4,67;4,5;03/11/2025;08/11/2025;
41981948;28,90668869;-13,73134582;Yaiza;1;2;3;2;False;Entire Home;Entire villa;25;17;4,94;5;17/05/2026;22/05/2026;228,39
1,49694E+18;28,92135218;-13,70485;Puerto Calero;2;3;3;6;False;Entire Home;Entire villa;0;0;;;18/11/2025;23/11/2025;188,74
1,26515E+18;28,92114819;-13,70548533;Puerto Calero;2,5;3;4;6;False;Entire Home;Entire villa;0;2;;;02/04/2026;07/04/2026;387,83
9,57879E+17;28,9201291;-13,7107716;Puerto Calero;6,5;6;8;12;False;Entire Home;Entire villa;8;4;5;5;15/12/2025;20/12/2025;517,97
1,27963E+18;28,91561359;-13,71110253;Las Palmas de Gran Canaria;3,5;3;0;6;False;Entire Home;Entire villa;0;0;;;06/12/2025;11/12/2025;289,58
14755461;29,13225;-13,4666;Arrieta;2;2;4;6;True;Entire Home;Entire villa;31;14;4,57;4,5;11/11/2025;16/11/2025;
7,70234E+17;28,95181;-13,65749;Tías;2;3;4;6;False;Entire Home;Entire villa;34;23;4,65;4,5;06/11/2025;11/11/2025;
1,04171E+18;29,00238058;-13,51611406;Teguise;3;6;8;11;False;Entire Home;Entire villa;42;1;;;06/12/2025;11/12/2025;286,13
53019257;28,98753;-13,51475;Costa Teguise;2,5;4;6;7;True;Entire Home;Entire villa;25;20;4,85;5;23/11/2025;28/11/2025;268,9
1,44781E+18;28,95966027;-13,57037661;Arrecife;2;3;3;6;False;Entire Home;Entire villa;0;3;5;5;25/11/2025;30/11/2025;
6,28764E+17;28,927353;-13,640229;Tías;3;3;4;6;True;Entire Home;Entire villa;26;26;4,77;5;29/11/2025;06/12/2025;320,61
9,93236E+17;28,94084;-13,65553;Tías;3,5;5;8;10;False;Entire Home;Entire villa;43;25;4,84;5;30/11/2025;05/12/2025;342,15
26269913;28,92337;-13,64403;Tías;2;3;5;6;False;Entire Home;Entire villa;13;0;;;11/12/2025;16/12/2025;1210,89
9,5783E+17;28,92417;-13,64519;Tías;3;4;6;8;False;Entire Home;Entire villa;22;1;;;19/02/2026;24/02/2026;283,55
22116306;28,93867;-13,6867;Tías;1,5;1;1;2;True;Entire Home;Entire villa;8;74;4,78;5;30/11/2025;05/12/2025;115,49
42045115;28,87285;-13,82751;Playa Blanca;2;3;5;7;True;Entire Home;Entire villa;27;87;4,94;5;23/11/2025;28/11/2025;214,6
1,50803E+18;28,87660676;-13,82288393;Playa Blanca;3;4;6;8;False;Entire Home;Entire villa;0;0;;;15/11/2025;20/11/2025;207,7
8,27609E+17;28,86781;-13,82724;Playa Blanca;2;3;4;6;False;Entire Home;Entire villa;0;0;;;06/12/2025;11/12/2025;168,92
1,42441E+18;28,8638071;-13,81668013;Playa Blanca;2;3;5;6;False;Entire Home;Entire villa;0;1;;;09/12/2025;14/12/2025;407,65
38975409;28,86452;-13,81707;Playa Blanca;3;3;5;6;False;Entire Home;Entire villa;31;2;;;09/12/2025;16/12/2025;289,58
54274547;28,874872;-13,847883;Playa Blanca;3;4;7;8;True;Entire Home;Entire villa;18;63;4,87;5;09/12/2025;14/12/2025;199,95
1,03611E+18;28,87709;-13,84781;Playa Blanca;2;2;3;4;True;Entire Home;Entire villa;0;0;;;01/11/2025;06/11/2025;318,88
54287936;28,875383;-13,847566;Playa Blanca;3;4;7;8;True;Entire Home;Entire villa;19;48;4,88;5;09/12/2025;14/12/2025;199,95
32733162;28,87359;-13,84753;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;15;22;4,64;4,5;19/12/2025;24/12/2025;334,4
1,08099E+18;28,87405;-13,83493;Yaiza;3,5;4;6;8;False;Entire Home;Entire villa;0;0;;;30/11/2025;07/12/2025;231,84
23763225;28,87313;-13,83616;Playa Blanca;2;0;5;8;False;Entire Home;Entire villa;30;6;4,5;4,5;05/01/2026;12/01/2026;163,75
1,51085E+18;28,86428687;-13,858829;Playa Blanca;4;5;7;10;False;Entire Home;Entire villa;0;0;;;08/01/2026;13/01/2026;358,53
1,38173E+18;28,92539505;-13,65103768;Puerto del Carmen;2;2;2;4;False;Entire Home;Entire villa;0;5;3;3;07/12/2025;12/12/2025;90,49
1,0766E+18;28,92324;-13,64668;Puerto del Carmen;2;4;6;8;False;Entire Home;Entire villa;37;2;;;11/01/2026;16/01/2026;330,95
45131065;28,92258;-13,65029;Tías;2;4;4;8;False;Entire Home;Entire villa;36;2;;;27/11/2025;04/12/2025;188,74
1,4918E+18;28,924281;-13,6574686;Tías;4;4;4;8;False;Entire Home;Entire villa;0;0;;;10/11/2025;17/11/2025;392,14
9,57788E+17;28,9259;-13,66663;Puerto del Carmen;3;3;5;6;False;Entire Home;Entire villa;23;4;4,5;4,5;08/01/2026;13/01/2026;249,07
17523429;28,92611694;-13,66790104;Puerto del Carmen;2;3;4;6;False;Entire Home;Entire villa;41;38;4,63;4,5;09/12/2025;14/12/2025;
9,55678E+17;28,92497;-13,66324;Tías;3;4;6;8;False;Entire Home;Entire villa;0;2;;;02/04/2026;07/04/2026;377,49
1,02456E+18;28,92956;-13,67481;Puerto del Carmen;2;3;3;6;False;Entire Home;Entire villa;29;2;;;23/11/2025;28/11/2025;
1,34622E+18;28,92858;-13,67436;Puerto del Carmen;2;3;5;6;False;Entire Home;Entire villa;0;0;;;08/01/2026;13/01/2026;202,53
20071295;28,86268;-13,80127;Playa Blanca;2;3;5;6;True;Entire Home;Entire villa;42;125;4,94;5;29/11/2025;04/12/2025;153,41
6,49883E+17;28,86322;-13,80619;Playa Blanca;2;3;4;5;True;Entire Home;Entire villa;30;25;4,8;5;10/12/2025;15/12/2025;176,68
48208774;28,86654;-13,80259;Yaiza;2;3;5;6;False;Entire Home;Entire villa;49;10;4,8;5;01/11/2025;06/11/2025;238,73
9,55651E+17;28,86676;-13,80281;Las Palmas de Gran Canaria;3,5;3;5;6;False;Entire Home;Entire villa;25;2;;;14/03/2026;19/03/2026;202,53
52766820;28,86456;-13,81364;Playa Blanca;3;3;5;6;True;Entire Home;Entire villa;49;34;4,97;5;23/11/2025;28/11/2025;284,41
15575356;28,86505;-13,81509;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;11;115;4,65;4,5;27/11/2025;02/12/2025;239,59
13323313;28,86148;-13,81356;Playa Blanca;2,5;3;5;6;False;Entire Home;Entire villa;24;3;4,67;4,5;01/11/2025;06/11/2025;295,61
22062759;28,86496;-13,83506;Playa Blanca;3;4;6;6;True;Entire Home;Entire villa;19;45;4,87;5;30/11/2025;05/12/2025;239,59
47511255;28,86653;-13,84844;Playa Blanca;4;4;7;8;True;Entire Home;Entire villa;32;29;4,97;5;15/11/2025;22/11/2025;
5,48436E+17;28,86691;-13,84186;Playa Blanca;5;6;12;15;True;Entire Home;Entire villa;30;21;4,95;5;06/01/2026;13/01/2026;395,59
7,45343E+17;28,86677841;-13,84230974;Playa Blanca;3;5;5;9;False;Entire Home;Entire villa;29;12;4,58;4,5;12/12/2025;19/12/2025;
5,91083E+17;28,86596107;-13,84191322;Playa Blanca;4;4;5;8;False;Entire Home;Entire villa;23;7;4,71;4,5;05/02/2026;10/02/2026;300,78
1842850;28,86888;-13,84897;Playa Blanca;5;7;13;15;False;Entire Home;Entire villa;27;2;;;03/11/2025;08/11/2025;885,98
47726726;29,10233;-13,67065;Tinajo;1;1;1;2;False;Private Room;Private room;24;26;5;5;26/11/2025;01/12/2025;77,57
7239219;29,07965;-13,66701;El Cuchillo;2;1;1;2;False;Private Room;Private room;19;2;;;21/11/2025;26/11/2025;84,46
1,46668E+18;29,1476387;-13,4969561;Haría;1;1;2;2;False;Private Room;Private room;0;0;;;30/11/2025;05/12/2025;112,04
16842224;29,04626;-13,66063;La Vegueta;1;1;1;2;False;Private Room;Private room;51;16;4,63;4,5;16/11/2025;21/11/2025;62,05
1,32597E+18;29,06944;-13,66866;Tinajo;1;1;1;2;False;Private Room;Private room;0;0;;;20/11/2025;25/11/2025;98,25
1,14059E+18;28,9505996;-13,7634263;Yaiza;1;1;1;2;False;Private Room;Private room;23;5;4,8;5;01/07/2026;06/07/2026;70,67
32462569;28,99546;-13,61181;San Bartolomé;1,5;1;2;3;False;Private Room;Private room;36;3;5;5;19/01/2026;24/01/2026;151,68
21290200;28,95186;-13,58466;Playa Honda;1;0;1;2;True;Entire Home;Tiny home;20;138;4,91;5;13/02/2026;18/02/2026;63,78
14752874;29,13102;-13,46726;Arrieta;1;1;3;5;True;Other;Yurt;27;6;4,67;4,5;02/11/2025;07/11/2025;
6,45493E+17;28,95548;-13,68723;Tías;1;1;1;2;True;Other;Yurt;8;35;4,91;5;13/12/2025;20/12/2025;
37170220;29,08635;-13,45095;Charco del Palo;1;2;2;3;True;Entire Home;Entire apartment;43;104;4,96;5;24/03/2026;29/03/2026;135,31
1,22756E+18;28,95581003;-13,69430415;Las Palmas de Gran Canaria;1;2;3;4;False;Entire Home;Entire apartment;0;5;4,8;5;29/11/2025;06/12/2025;93,94
52376587;28,9921;-13,48668;Costa Teguise;1;2;3;4;False;Entire Home;Entire apartment;23;99;4,84;5;09/02/2026;14/02/2026;143,93
1,31509E+18;28,98983649;-13,50428844;Costa Teguise;1;1;1;2;False;Entire Home;Entire apartment;0;16;4,75;5;29/11/2025;04/12/2025;109,45
6,01264E+17;28,9226;-13,63954;Tías;2;2;3;5;False;Entire Home;Entire apartment;7;68;4,79;5;17/05/2026;22/05/2026;148,24
1,30583E+18;28,92069678;-13,64028826;Tías;1;2;3;4;True;Entire Home;Entire apartment;0;2;;;29/11/2025;06/12/2025;143,07
5,74348E+17;28,86187935;-13,83249474;Playa Blanca;1;3;3;4;True;Entire Home;Entire apartment;29;77;4,75;5;21/12/2025;26/12/2025;139,62
53183495;29,00640106;-13,48437119;Costa Teguise;1;1;1;3;False;Entire Home;Entire apartment;18;31;4,71;4,5;26/11/2025;01/12/2025;95,66
50376209;28,92107;-13,64743;Puerto del Carmen;1;3;5;6;False;Entire Home;Entire apartment;35;140;4,76;5;01/12/2025;06/12/2025;
8,17513E+17;28,9206219;-13,66034109;Puerto del Carmen;1;2;4;4;True;Entire Home;Entire apartment;22;17;4,94;5;10/12/2025;15/12/2025;191,33
6,15606E+17;28,921554;-13,663496;Tías;1;2;6;6;True;Entire Home;Entire apartment;23;43;5;5;18/01/2026;24/01/2026;169,78
38969511;28,92259026;-13,66248035;Puerto del Carmen;1;1;1;2;True;Entire Home;Entire apartment;14;99;4,7;4,5;30/01/2026;05/02/2026;106,01
5,99883E+17;28,92432;-13,675056;Puerto del Carmen;1;1;2;2;False;Entire Home;Entire apartment;22;27;4,63;4,5;01/12/2025;06/12/2025;86,18
51062264;28,922743;-13,674828;Tías;1;1;2;2;False;Entire Home;Entire apartment;14;49;4,67;4,5;22/02/2026;27/02/2026;88,77
20604984;28,92461;-13,67198;Puerto del Carmen;1;2;2;3;True;Entire Home;Entire apartment;25;134;4,84;5;20/12/2025;25/12/2025;99,11
18574174;28,85847;-13,80584;Playa Blanca;1;2;3;4;False;Entire Home;Entire apartment;16;28;4,61;4,5;14/01/2026;21/01/2026;130,14
34638090;28,86693192;-13,84403229;Playa Blanca;1;1;1;2;False;Entire Home;Entire apartment;64;26;4,88;5;18/12/2025;23/12/2025;125,83
17313256;28,96104;-13,70259;La Asomada;1,5;1;1;3;False;Entire Home;Entire bungalow;22;16;4,38;4,5;26/11/2025;01/12/2025;168,06
29382132;28,99021;-13,50199;Costa Teguise;1;1;2;2;False;Entire Home;Entire bungalow;47;24;4,96;5;15/03/2026;20/03/2026;108,59
46767823;28,86309;-13,85271;Playa Blanca;1;1;3;4;False;Entire Home;Entire bungalow;36;16;4,88;5;03/11/2025;08/11/2025;243,9
44291851;28,95455;-13,69223;Las Palmas de Gran Canaria;1;2;2;2;True;Entire Home;Entire cabin;25;31;5;5;;;
7,96135E+17;28,86276;-13,82135;Yaiza;3;4;5;8;True;Entire Home;Entire chalet;20;0;;;04/11/2025;11/11/2025;747,22
42373729;28,96517;-13,64694;Tías;2;3;6;6;True;Entire Home;Entire cottage;23;17;4,94;5;02/12/2025;09/12/2025;192,19
1,33713E+18;28,97194149;-13,68518151;Conil;3;3;4;6;False;Entire Home;Entire cottage;0;0;;;16/11/2025;21/11/2025;260,28
28269800;29,01083946;-13,61597157;San Bartolomé;1;1;1;2;False;Entire Home;Entire guest suite;11;10;5;5;14/12/2025;19/12/2025;85,32
5,92312E+17;29,097624;-13,466535;Mala;1;1;1;2;False;Entire Home;Entire guest suite;13;2;;;01/04/2026;08/04/2026;82,74
19242683;28,94892;-13,68231;Tías;1;0;1;2;True;Entire Home;Entire guest suite;30;128;4,98;5;26/04/2026;03/05/2026;139,62
9475861;28,99311;-13,49643;Costa Teguise;1;1;1;2;True;Entire Home;Entire guest suite;32;138;4,97;5;22/11/2025;28/11/2025;130,14
23832090;28,87287;-13,82594;Playa Blanca;1;1;1;2;True;Entire Home;Entire guest suite;22;54;4,78;5;19/02/2026;24/02/2026;76,7
6,43331E+17;29,08553486;-13,44966512;Charco del Palo;1;2;3;4;True;Entire Home;Entire holiday home;31;10;4,4;4,5;13/12/2025;18/12/2025;99,97
6,812E+17;28,97952;-13,56982;Arrecife;1;2;3;4;False;Entire Home;Entire holiday home;23;1;;;14/12/2025;19/12/2025;90,49
7,27317E+17;28,9215;-13,6458;Puerto del Carmen;1;1;1;2;True;Entire Home;Entire holiday home;15;45;5;5;06/04/2026;13/04/2026;99,97
5,62796E+17;28,92158;-13,66754;Tías;1;1;2;2;True;Entire Home;Entire holiday home;15;74;4,93;5;28/01/2026;02/02/2026;124,11
1,32162E+18;29,07635;-13,6733;La Costa;1;1;1;2;True;Entire Home;Entire home;0;25;5;5;19/01/2026;24/01/2026;76,7
1,14315E+18;29,23110453;-13,50183452;Caleta del Sebo;2;6;12;12;False;Entire Home;Entire home;0;1;;;09/11/2025;14/11/2025;630,01
49139776;29,23161;-13,50452;Caleta del Sebo;2;3;4;6;True;Entire Home;Entire home;20;10;4,9;5;07/11/2025;12/11/2025;236,15
1,23323E+18;28,98209;-13,82979;El Golfo;1;2;3;4;False;Entire Home;Entire home;0;9;4,56;4,5;16/11/2025;21/11/2025;101,7
9,60632E+17;28,98257488;-13,83054177;Yaiza;1;1;1;2;False;Entire Home;Entire home;22;21;4,95;5;04/01/2026;09/01/2026;107,73
1,48818E+18;29,14082932;-13,47731471;Las Palmas de Gran Canaria;1;1;1;4;False;Entire Home;Entire home;0;3;5;5;18/11/2025;23/11/2025;196,5
1,47677E+18;29,13722;-13,45612;Arrieta;1;2;3;4;False;Entire Home;Entire home;0;1;;;14/12/2025;19/12/2025;160,3
1,2001E+18;29,13666143;-13,45676045;Las Palmas de Gran Canaria;1,5;3;4;6;False;Entire Home;Entire home;0;5;4,8;5;05/12/2025;10/12/2025;165,47
37310078;29,11560395;-13,55127783;Caleta de Famara;2;3;5;6;False;Entire Home;Entire home;31;45;4,4;4,5;23/11/2025;28/11/2025;176,68
1,10923E+18;29,064888;-13,4598699;Urbanización los Cocoteros;2;3;4;6;True;Entire Home;Entire home;21;17;5;5;30/11/2025;05/12/2025;176,68
1,18854E+18;29,04601;-13,55808;Nazaret;4;4;5;8;True;Entire Home;Entire home;26;27;4,93;5;11/11/2025;16/11/2025;174,09
19943998;29,05658;-13,56201;Teguise;1;3;4;6;True;Entire Home;Entire home;18;209;4,9;5;21/01/2026;26/01/2026;99,11
1,03237E+18;29,03216;-13,56031;Teguise;3;4;4;7;False;Entire Home;Entire home;0;2;;;26/11/2025;01/12/2025;144,79
1,30458E+18;29,06879509;-13,64028768;Tinajo;1;1;1;2;True;Entire Home;Entire home;0;37;4,95;5;31/01/2026;05/02/2026;137,03
1,453E+18;29,04688261;-13,65019737;La Vegueta;1;2;3;4;False;Entire Home;Entire home;0;2;;;13/12/2025;18/12/2025;154,27
1,11516E+18;29,0451858;-13,6601278;La Vegueta;0;4;4;8;False;Entire Home;Entire home;0;0;;;02/11/2025;07/11/2025;350,77
17313419;28,96214;-13,70259;La Asomada;1,5;1;1;2;False;Entire Home;Entire home;17;33;4,76;5;07/01/2026;12/01/2026;226,67
1,13616E+18;28,91526;-13,7104;Puerto Calero;3;3;5;6;True;Entire Home;Entire home;44;23;5;5;14/12/2025;21/12/2025;262
1,29479E+18;28,92336;-13,70435;Puerto Calero;1;2;3;4;False;Entire Home;Entire home;0;0;;;18/11/2025;23/11/2025;150,82
1,49056E+18;28,92221971;-13,69959581;Tías;1;4;6;6;False;Entire Home;Entire home;0;0;;;23/11/2025;28/11/2025;327,5
6358252;28,93322;-13,75288;Las Casitas;4;6;9;12;True;Entire Home;Entire home;74;4;3,5;3,5;01/11/2025;08/11/2025;671,38
1,33176E+18;29,08739965;-13,45078121;Charco del Palo;3;3;3;6;True;Entire Home;Entire home;0;6;5;5;05/12/2025;12/12/2025;352,5
9,3098E+17;29,10308;-13,46265;Mala;1;2;3;4;False;Entire Home;Entire home;14;9;4,89;5;02/04/2026;09/04/2026;124,11
1,3803E+18;29,00920423;-13,54670547;Tahiche;1;1;1;2;False;Entire Home;Entire home;0;3;3,33;3,5;13/12/2025;18/12/2025;68,95
25109256;28,99006;-13,54015;Teguise;3;4;5;10;False;Entire Home;Entire home;25;42;4,98;5;22/11/2025;27/11/2025;219,77
1,2731E+18;28,9685305;-13,6057414;Güime;1;3;4;6;False;Entire Home;Entire home;0;3;5;5;30/11/2025;05/12/2025;
22154968;28,9893;-13,65486;Masdache;2;2;2;4;True;Entire Home;Entire home;44;55;4,76;5;21/11/2025;26/11/2025;164,61
7,27305E+17;28,9577636;-13,6605861;Tías;1;2;3;4;False;Entire Home;Entire home;28;12;4,92;5;12/12/2025;17/12/2025;93,08
1,1014E+18;28,9551;-13,65161;Tías;3;3;5;6;True;Entire Home;Entire home;38;8;5;5;01/12/2025;06/12/2025;
28858143;28,95106;-13,65034;Tías;2;3;5;5;True;Entire Home;Entire home;17;7;4,71;4,5;02/12/2025;08/12/2025;187,02
1,41655E+18;28,86610657;-13,79842726;Playa Blanca;3;3;4;6;False;Entire Home;Entire home;0;2;;;09/12/2025;14/12/2025;224,94
1,27657E+18;28,86226;-13,86745;Montaña Roja;2;2;3;4;False;Entire Home;Entire home;0;3;5;5;11/12/2025;16/12/2025;260,28
1,4782E+18;28,86231391;-13,86753213;Playa Blanca;2;3;5;6;False;Entire Home;Entire home;0;0;;;10/01/2026;16/01/2026;395,59
9,4921E+17;28,86665;-13,87403;Montaña Roja;2,5;3;4;6;True;Entire Home;Entire home;47;1;;;21/11/2025;28/11/2025;349,91
1,18311E+18;29,00086128;-13,50573855;Costa Teguise;2,5;3;3;5;True;Entire Home;Entire home;0;2;;;21/12/2025;27/12/2025;150,82
1,36819E+18;28,99287958;-13,4956003;Playa Bastián;1;2;4;5;True;Entire Home;Entire home;0;10;5;5;06/12/2025;11/12/2025;194,78
6771075;28,98556;-13,50941;Teguise;3;3;4;6;False;Entire Home;Entire home;27;39;4,85;5;06/12/2025;11/12/2025;209,43
1,35808E+18;28,97197;-13,53413;Arrecife;3;3;5;5;False;Entire Home;Entire home;0;1;;;09/11/2025;14/11/2025;218,05
17861828;28,96308;-13,54621;Arrecife;2;2;3;4;True;Entire Home;Entire home;14;26;4,65;4,5;02/03/2026;07/03/2026;124,11
8,58804E+17;28,92398833;-13,64300251;Tías;2;3;4;6;True;Entire Home;Entire home;25;18;4,83;5;29/11/2025;04/12/2025;372,32
1,16092E+18;28,92354;-13,64402;Tías;3;3;4;6;True;Entire Home;Entire home;0;5;5;5;06/12/2025;13/12/2025;375,76
6,48453E+17;28,94388;-13,69256;Tías;2;2;3;4;True;Entire Home;Entire home;18;23;4,96;5;06/01/2026;11/01/2026;185,3
1,17609E+18;28,9242;-13,68656;Tías;5;4;5;8;True;Entire Home;Entire home;0;5;5;5;02/11/2025;07/11/2025;1199,69
1,53313E+18;28,87597;-13,82253;Yaiza;2;3;3;6;False;Entire Home;Entire home;0;0;;;22/11/2025;27/11/2025;224,08
1,20595E+18;28,87596512;-13,8215699;Playa Blanca;4;4;8;8;False;Entire Home;Entire home;0;4;5;5;21/11/2025;26/11/2025;389,55
1,36971E+18;28,8770737;-13,8246874;Playa Blanca;2;3;4;4;False;Entire Home;Entire home;0;3;4,33;4,5;22/11/2025;29/11/2025;205,12
1,28469E+18;28,87304827;-13,82398991;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;0;0;;;06/11/2025;11/11/2025;210,29
7,6642E+17;28,87763;-13,82492;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;17;4;4,25;4,5;20/01/2026;27/01/2026;188,74
5,63015E+17;28,86736;-13,82426;Playa Blanca;3,5;3;4;6;False;Entire Home;Entire home;22;37;4,92;5;02/12/2025;07/12/2025;154,27
50427729;28,86397171;-13,8286581;Playa Blanca;1,5;2;2;3;True;Entire Home;Entire home;22;66;4,67;4,5;29/11/2025;05/12/2025;86,18
1,00517E+18;28,87346163;-13,83546484;Playa Blanca;3;3;5;6;True;Entire Home;Entire home;46;17;5;5;08/04/2026;13/04/2026;272,34
1,4761E+18;28,92493414;-13,65492448;Puerto del Carmen;2;4;4;8;False;Entire Home;Entire home;0;1;;;01/12/2025;06/12/2025;367,15
24871854;28,92945;-13,66107;Puerto del Carmen;2;3;3;8;False;Entire Home;Entire home;41;1;;;01/12/2025;06/12/2025;231,84
8,82238E+17;28,924878;-13,666612;Tías;1;2;3;4;False;Entire Home;Entire home;22;3;5;5;28/03/2026;02/04/2026;95,66
1,46321E+18;28,92923;-13,67446;Puerto del Carmen;2;3;3;6;False;Entire Home;Entire home;0;0;;;30/11/2025;05/12/2025;297,34
1,0527E+18;28,92076;-13,67212;Tías;1;1;3;4;False;Entire Home;Entire home;22;12;4;4;29/11/2025;04/12/2025;114,63
18139317;28,86662;-13,80338;Yaiza;2;3;6;6;True;Entire Home;Entire home;46;156;4,97;5;19/02/2026;24/02/2026;130,14
8,4625E+17;28,8662067;-13,8024724;Yaiza;2;3;4;5;False;Entire Home;Entire home;31;63;4,89;5;06/12/2025;11/12/2025;
1,51889E+18;28,8668044;-13,7992124;Playa Blanca;3;3;4;6;False;Entire Home;Entire home;0;0;;;06/01/2026;11/01/2026;295,61
1,36071E+18;28,85852212;-13,80455633;Playa Blanca;1;2;3;4;False;Entire Home;Entire home;0;11;5;5;16/12/2025;22/12/2025;162,89
1,22312E+18;28,86372;-13,80961;Playa Blanca;2;2;3;4;False;Entire Home;Entire home;0;5;4,6;4,5;29/01/2026;03/02/2026;202,53
922129;28,86588;-13,84011;Playa Blanca;3;4;7;8;True;Entire Home;Entire home;57;108;4,9;5;07/12/2025;14/12/2025;212,88
1,45226E+18;28,86390878;-13,84927919;Playa Blanca;2;2;2;4;False;Entire Home;Entire home;0;0;;;29/11/2025;04/12/2025;144,79
37748411;28,86435;-13,84331;Playa Blanca;5;5;7;10;True;Entire Home;Entire home;16;65;4,98;5;24/11/2025;01/12/2025;
1,46028E+18;28,86422186;-13,8429484;Playa Blanca;3;4;6;8;False;Entire Home;Entire home;0;0;;;01/12/2025;08/12/2025;295,61
1,2551E+18;28,86671264;-13,84249481;Playa Blanca;3;4;5;8;False;Entire Home;Entire home;0;0;;;07/12/2025;12/12/2025;358,53
16329686;29,04238;-13,55574;Nazaret;1,5;1;1;2;True;Entire Home;Entire loft;22;287;4,92;5;02/12/2025;07/12/2025;89,63
50019233;29,0543;-13,53134;Teseguite;1;1;1;2;False;Entire Home;Entire loft;18;19;4,95;5;24/11/2025;29/11/2025;106,01
