Network Slice ID;Timestamp;Device ID;Traffic Load (bps);Traffic Type;Network Utilization (%);Latency (ms);Packet Loss Rate (%);Signal Strength (dBm);Bandwidth Utilization (%);Network Slice Failure;QoS Metric (Throughput);Overload Status;Device Type;Region;Network Failure Count;Time of Day;Weather Conditions
3;08/01/2025 19:00;131;0.949269282;2;0.583319931;0.666176311;0.497106771;0.266770353;0.514123161;0;0.175863887;0;0;2;4;1;1
3;08/01/2025 20:00;196;0.485831901;2;0.718333706;0.078758809;0.03192124;0.646237248;0.835827755;1;0.109344387;0;2;2;4;2;0
2;08/01/2025 21:00;101;0.949074527;0;0.372092916;0.604570182;0.612450301;0.987096681;0.738549013;1;0.800776357;1;1;2;2;1;0
3;08/01/2025 22:00;196;0.397838561;0;0.092280521;0.164114482;0.716363239;0.047963093;0.264983364;0;0.345380834;1;1;3;4;0;1
3;08/01/2025 23:00;132;0.916925597;1;0.458016692;0.736958643;0.416793269;0.887420292;0.016646354;0;0.077785846;0;2;1;2;0;0
1;09/01/2025 0:00;176;0.630890484;3;0.39454626;0.301611433;0.757504868;0.562405483;0.47960484;1;0.264639735;1;2;2;0;1;2
3;09/01/2025 1:00;129;0.960129896;0;0.867496105;0.464004264;0.226953523;0.251488253;0.858941285;0;0.682460006;1;2;1;1;0;1
3;09/01/2025 2:00;132;0.832280918;1;0.243944653;0.600239363;0.221226039;0.955940957;0.895875736;0;0.74536132;1;2;0;0;2;1
2;09/01/2025 3:00;176;0.154652736;0;0.967247989;0.171466726;0.161337417;0.483290669;0.956287049;0;0.118852854;1;0;1;4;2;0
2;09/01/2025 4:00;125;0.686330918;3;0.958645169;0.742651073;0.372017272;0.331268028;0.879598964;1;0.778331342;0;1;2;2;1;1
4;09/01/2025 5:00;121;0.171859002;1;0.247583834;0.303022505;0.847264824;0.180720295;0.579981119;1;0.369842667;1;0;1;1;2;2
1;09/01/2025 6:00;165;0.516721049;3;0.348082568;0.663271164;0.828155592;0.243823725;0.444498775;1;0.679030547;1;2;3;3;0;1
3;09/01/2025 7:00;137;0.83125039;1;0.896013917;0.158457691;0.38285197;0.83361174;0.774851255;0;0.671146376;0;0;3;1;0;0
3;09/01/2025 8:00;189;0.634925793;0;0.967135895;0.689053975;0.589246505;0.614656238;0.739811563;1;0.793375352;0;0;2;1;0;1
4;09/01/2025 9:00;145;0.119217466;2;0.443544206;0.128319449;0.721007929;0.914198405;0.538067261;1;0.69685166;0;1;1;4;2;0
3;09/01/2025 10:00;114;0.059197523;0;0.32100653;0.425915074;0.241165884;0.23131045;0.087103456;0;0.037760516;0;1;0;0;0;0
1;09/01/2025 11:00;197;0.16040411;0;0.526263665;0.247508547;0.168064775;0.12021853;0.926132319;1;0.518940327;0;1;3;0;2;2
4;09/01/2025 12:00;143;0.850800385;2;0.688065115;0.749398189;0.972409419;0.004895464;0.455499317;0;0.165223544;0;2;2;3;1;1
1;09/01/2025 13:00;148;0.848621362;2;0.273446888;0.262358796;0.617698868;0.507856349;0.363200322;0;0.969955263;0;2;3;4;0;2
4;09/01/2025 14:00;174;0.030505204;1;0.736807118;0.882931935;0.981733666;0.999460831;0.629521189;0;0.254982688;0;1;2;1;1;2
4;09/01/2025 15:00;160;0.708106676;1;0.051456505;0.893049364;0.337761901;0.69540196;0.673806264;0;0.41944932;1;0;1;0;2;1
2;09/01/2025 16:00;166;0.305034232;3;0.049091796;0.196670811;0.703214691;0.307917289;0.21050443;1;0.195780533;0;1;1;0;2;2
1;09/01/2025 17:00;105;0.06489993;3;0.386348177;0.61467549;0.222553728;0.877725336;0.836960602;1;0.13359423;1;2;1;2;1;2
3;09/01/2025 18:00;108;0.902954479;0;0.353508038;0.087790839;0.261168973;0.782364082;0.289779579;1;0.600484915;0;0;1;1;0;0
3;09/01/2025 19:00;105;0.908995201;2;0.315638511;0.392047059;0.511992457;0.014245153;0.186492572;0;0.492607833;0;2;1;4;0;2
1;09/01/2025 20:00;172;0.859004549;3;0.491162023;0.714294278;0.319615247;0.817585376;0.406280507;1;0.373948081;1;1;2;0;0;1
3;09/01/2025 21:00;194;0.251753902;0;0.320742861;0.660318312;0.167545001;0.300030852;0.730546974;1;0.084366105;0;1;3;4;1;0
3;09/01/2025 22:00;131;0.664137828;2;0.192166866;0.625545818;0.262850319;0.148820887;0.965522056;0;0.735673996;0;0;0;1;2;2
1;09/01/2025 23:00;140;0.891378282;1;0.309470031;0.282894133;0.035607903;0.225659508;0.809293957;0;0.004709507;1;1;3;1;1;2
4;10/01/2025 0:00;175;0.375539748;0;0.975424415;0.378515484;0.704607287;0.468481238;0.940404026;1;0.457047866;1;2;1;0;2;1
1;10/01/2025 1:00;107;0.973320884;1;0.411193276;0.103041234;0.492197402;0.42466601;0.140399348;0;0.632164629;1;2;3;3;0;2
4;10/01/2025 2:00;171;0.588516395;3;0.444818875;0.720003564;0.094130932;0.288363874;0.070947589;1;0.430065315;1;2;3;4;0;1
3;10/01/2025 3:00;149;0.0959983;3;0.57675404;0.50456027;0.171619405;0.171419049;0.557635004;0;0.125204193;1;0;2;4;2;2
3;10/01/2025 4:00;191;0.945143829;2;0.983867499;0.709731631;0.102426423;0.762826521;0.290140086;0;0.778014414;1;2;0;2;0;2
3;10/01/2025 5:00;161;0.262245039;0;0.241548758;0.249248496;0.612731956;0.991244304;0.828073818;1;0.323172462;0;1;0;1;1;1
2;10/01/2025 6:00;183;0.333972498;1;0.681572953;0.324851729;0.094098213;0.778424103;0.671955568;0;0.133760844;0;0;1;1;2;0
4;10/01/2025 7:00;161;0.398181329;2;0.716302637;0.334642893;0.754490169;0.295430211;0.970793768;0;0.549761353;0;2;2;0;0;1
2;10/01/2025 8:00;106;0.428432795;3;0.607557504;0.025726513;0.020363041;0.244181319;0.254623323;0;0.018040477;0;2;2;0;0;0
2;10/01/2025 9:00;174;0.136715307;3;0.08840632;0.341485251;0.249338858;0.216974058;0.485690786;1;0.323292341;0;1;2;0;0;0
1;10/01/2025 10:00;183;0.429692578;0;0.677159675;0.804406478;0.890940627;0.135811812;0.501152214;1;0.750374325;1;1;2;2;0;1
2;10/01/2025 11:00;179;0.141861273;1;0.063903572;0.898535524;0.718721823;0.551427636;0.239002644;1;0.912634504;1;0;2;3;2;1
1;10/01/2025 12:00;103;0.793562646;0;0.596367004;0.518910389;0.072845885;0.605625299;0.590034257;0;0.591271917;0;2;0;0;2;2
1;10/01/2025 13:00;105;0.218469832;1;0.739917548;0.456103609;0.821366344;0.705964266;0.443178729;0;0.216714637;1;2;0;0;0;2
2;10/01/2025 14:00;157;0.546964726;1;0.210893451;0.030816028;0.493116311;0.680615183;0.446615425;0;0.21910602;0;1;3;0;1;0
4;10/01/2025 15:00;121;0.902421408;0;0.842038065;0.880415354;0.847035705;0.291818034;0.362602992;0;0.60343045;1;0;0;2;1;2
4;10/01/2025 16:00;125;0.878238486;2;0.030136317;0.012976014;0.600873177;0.329885521;0.016682364;1;0.40608793;0;1;2;4;1;1
4;10/01/2025 17:00;102;0.288573597;0;0.844230632;0.946055323;0.682005746;0.681919424;0.522013809;1;0.176319746;0;1;3;3;1;0
4;10/01/2025 18:00;140;0.467744233;0;0.460447344;0.489866629;0.993825363;0.349067402;0.335105171;0;0.78717236;0;0;0;4;2;2
4;10/01/2025 19:00;159;0.328623988;3;0.217516669;0.342373146;0.232290355;0.211919448;0.001067764;1;0.199325596;1;2;3;1;2;2
2;10/01/2025 20:00;113;0.833847856;3;0.133641424;0.925494162;0.624090226;0.374014761;0.307792094;1;0.320866627;1;2;0;1;1;1
2;10/01/2025 21:00;174;0.889901488;0;0.953810444;0.024373154;0.460386721;0.271521004;0.278467112;1;0.060348217;0;2;1;0;2;1
3;10/01/2025 22:00;181;0.075135104;0;0.072481142;0.582207832;0.039313257;0.087315065;0.393324563;0;0.701045936;1;0;0;4;1;2
4;10/01/2025 23:00;111;0.061017085;3;0.199007706;0.549668751;0.014319835;0.830895193;0.131642665;1;0.274449018;0;0;3;2;0;0
2;11/01/2025 0:00;186;0.054713722;1;0.34785278;0.219582787;0.119128556;0.853921995;0.507597673;1;0.231988013;0;0;1;3;0;0
3;11/01/2025 1:00;111;0.23958899;0;0.620478018;0.429451085;0.649248582;0.21906341;0.692414752;1;0.302562507;1;0;2;4;1;1
4;11/01/2025 2:00;112;0.445706947;2;0.544985346;0.653148779;0.567280213;0.063718885;0.630139566;1;0.874008187;0;0;3;4;2;1
1;11/01/2025 3:00;124;0.667310654;2;0.125500419;0.728123597;0.553540029;0.739367834;0.803765829;1;0.517476061;0;1;2;3;1;1
3;11/01/2025 4:00;144;0.330991088;2;0.289713049;0.000664986;0.031714385;0.210822297;0.45190389;0;0.156917312;0;2;2;4;2;2
2;11/01/2025 5:00;118;0.885549007;0;0.238697027;0.938147321;0.469372681;0.393159254;0.519009318;1;0.774240969;1;0;3;4;0;2
1;11/01/2025 6:00;154;0.122605078;1;0.213468424;0.164708986;0.92491323;0.063080432;0.810415001;1;0.207545492;0;2;2;3;2;1
1;11/01/2025 7:00;199;0.506770773;1;0.41122422;0.23386332;0.397626791;0.225598109;0.427588806;0;0.411809113;0;0;3;2;1;0
1;11/01/2025 8:00;144;0.460556129;3;0.704340061;0.263799305;0.625067595;0.793570528;0.701576751;1;0.567592371;0;2;3;3;0;1
3;11/01/2025 9:00;107;0.471428985;0;0.217381555;0.037821603;0.780038891;0.805091873;0.434492266;0;0.583978777;0;1;0;0;0;1
2;11/01/2025 10:00;192;0.486931429;1;0.366724038;0.123176117;0.784147485;0.206367989;0.417620564;0;0.067959865;1;2;1;0;2;0
1;11/01/2025 11:00;152;0.987667044;0;0.390981514;0.987714969;0.519373995;0.335501608;0.760202233;0;0.836638106;0;2;2;0;0;0
4;11/01/2025 12:00;154;0.686819473;3;0.976977884;0.315616981;0.858210037;0.133349348;0.174641678;0;0.478842722;0;0;2;0;0;0
1;11/01/2025 13:00;131;0.722318177;3;0.955170694;0.115413941;0.391410002;0.073141542;0.338444401;1;0.989274192;1;2;1;1;2;0
1;11/01/2025 14:00;150;0.680264599;3;0.800521244;0.107092166;0.888966209;0.99331111;0.223993209;1;0.717135192;1;1;1;2;0;2
3;11/01/2025 15:00;143;0.555194487;2;0.241606447;0.72044134;0.240185801;0.655937554;0.358975099;0;0.9925863;1;1;1;1;1;2
3;11/01/2025 16:00;181;0.175663945;0;0.067849254;0.855744265;0.280194428;0.542171763;0.230197787;1;0.452856587;1;1;1;4;2;1
2;11/01/2025 17:00;169;0.669210344;3;0.316910426;0.257268784;0.052988555;0.766101958;0.579342985;0;0.13979381;1;0;1;4;2;2
4;11/01/2025 18:00;117;0.968099242;0;0.266761705;0.020886668;0.795809693;0.840856948;0.798179854;1;0.727013802;1;0;0;3;2;1
3;11/01/2025 19:00;182;0.02413173;2;0.506079701;0.223357823;0.417099593;0.807415676;0.786618325;1;0.777524233;0;0;3;0;2;1
1;11/01/2025 20:00;121;0.45663656;2;0.778094071;0.056544033;0.229069863;0.015372095;0.364367887;0;0.852687797;0;0;1;3;1;0
2;11/01/2025 21:00;136;0.153922686;3;0.858752039;0.103490671;0.231744823;0.18604312;0.98883192;1;0.300650994;1;0;0;4;2;0
1;11/01/2025 22:00;195;0.805239003;3;0.845282675;0.432075541;0.901679096;0.655247277;0.593796454;0;0.510132821;0;1;1;0;1;2
1;11/01/2025 23:00;155;0.769246178;1;0.359715251;0.230195992;0.834163041;0.37544132;0.399278662;1;0.857363613;1;2;1;2;2;2
3;12/01/2025 0:00;158;0.312649683;0;0.687529835;0.516634685;0.553641402;0.983599138;0.835560578;1;0.864602807;0;1;2;4;2;2
2;12/01/2025 1:00;102;0.411700617;3;0.312837307;0.253805266;0.616251654;0.665771592;0.729860681;1;0.024560446;1;0;2;3;0;2
4;12/01/2025 2:00;127;0.75561894;1;0.060711913;0.941836488;0.47439769;0.957604079;0.749268363;0;0.670554674;1;1;2;3;0;0
4;12/01/2025 3:00;173;0.725708015;0;0.701871948;0.907193424;0.391698592;0.200716315;0.195951094;0;0.601243558;0;2;2;4;1;0
3;12/01/2025 4:00;134;0.652814256;3;0.009594034;0.567568026;0.91576286;0.864793277;0.468225256;0;0.082282404;1;0;3;1;0;2
3;12/01/2025 5:00;160;0.733845407;1;0.409260939;0.354880599;0.125515776;0.32090564;0.861858045;1;0.930079813;0;1;3;2;2;1
2;12/01/2025 6:00;192;0.676253773;1;0.3293953;0.381641905;0.418491821;0.99069804;0.503950661;0;0.444744072;1;1;2;4;1;0
4;12/01/2025 7:00;153;0.167129255;0;0.693677827;0.412391447;0.344571122;0.156855046;0.683424198;0;0.673899542;1;2;2;4;0;0
4;12/01/2025 8:00;162;0.484951612;1;0.766602666;0.728572366;0.49823439;0.516354174;0.587873882;0;0.882685676;0;0;1;3;2;0
4;12/01/2025 9:00;178;0.811417722;0;0.304090921;0.452235356;0.457695902;0.793512647;0.84238032;1;0.129120896;1;0;1;0;0;0
1;12/01/2025 10:00;196;0.88055328;0;0.812019648;0.857908654;0.518983255;0.432458945;0.284401563;1;0.855699221;0;2;2;0;0;2
4;12/01/2025 11:00;106;0.758825153;0;0.293905097;0.945399087;0.139828985;0.467984321;0.575411344;1;0.724006511;0;2;2;0;0;2
1;12/01/2025 12:00;175;0.964384443;2;0.446433718;0.336376197;0.513232438;0.98748144;0.123022519;1;0.839429226;0;2;2;3;0;1
2;12/01/2025 13:00;148;0.558367313;1;0.727345087;0.561447617;0.242378511;0.425107274;0.690184446;0;0.494265843;0;2;1;0;2;0
1;12/01/2025 14:00;193;0.842664106;0;0.693220161;0.095140285;0.184262887;0.604293887;0.731955193;1;0.032370661;0;0;2;4;0;2
2;12/01/2025 15:00;184;0.846196392;3;0.987898348;0.200704333;0.064707828;0.053462153;0.042598823;0;0.670153261;1;0;2;1;1;2
4;12/01/2025 16:00;130;0.532142253;2;0.225095667;0.41400725;0.762864452;0.842994912;0.675759907;1;0.373820625;1;1;3;1;1;0
4;12/01/2025 17:00;157;0.383747251;2;0.662593947;0.206446244;0.427491313;0.648494094;0.414573525;0;0.40173693;0;1;3;1;0;2
2;12/01/2025 18:00;160;0.948450201;1;0.609916836;0.877767706;0.626789643;0.403768894;0.12388501;0;0.44062913;1;1;1;0;1;2
3;12/01/2025 19:00;123;0.450267537;0;0.915571892;0.158460901;0.727788241;0.015001311;0.419792629;1;0.492337502;0;0;3;1;0;2
2;12/01/2025 20:00;119;0.075014913;1;0.156243057;0.456262964;0.679488159;0.591861281;0.194044049;0;0.661561524;1;0;1;0;2;1
3;12/01/2025 21:00;136;0.317219175;2;0.752144075;0.606517073;0.470570985;0.011481297;0.415443188;0;0.726479472;0;0;0;4;2;2
1;12/01/2025 22:00;103;0.627738802;0;0.568471203;0.692805609;0.387928751;0;0.384212452;0;0.776605154;1;1;2;4;1;0
1;12/01/2025 23:00;191;0.458508427;3;0.274639173;0.383567156;0.375984344;0.616348784;0.738381097;0;0.671244894;0;2;1;3;1;0
1;13/01/2025 0:00;119;0.464673792;0;0.474564223;0.870295558;0.640201255;0.188257513;0.774216758;1;0.803273716;1;2;3;3;0;0
4;13/01/2025 1:00;159;0.061123922;2;0.333796061;0.569083248;0.494876397;0.191134782;0.606975062;1;0.121139627;0;2;0;2;0;2
1;13/01/2025 2:00;123;0.433717871;3;0.579524615;0.440086701;0.849386064;0.653609678;0.02244174;0;0.836651296;0;2;3;4;0;1
3;13/01/2025 3:00;149;0.220202589;0;0.889453668;0.067284394;0.874968196;0.052617688;0.93107487;1;0.386582323;1;2;1;0;2;2
1;13/01/2025 4:00;148;0.11816468;3;0.569508381;0.46530459;0.17048524;0.312940107;0.686205646;0;0.52824686;0;0;0;2;0;0
2;13/01/2025 5:00;150;0.102214857;3;0.631974558;0.821862804;0.136141873;0.148578754;0.03395412;0;0.433137501;0;1;3;4;2;1
2;13/01/2025 6:00;195;0.49620396;2;0.518911762;0.615371562;0.630548707;0.580341658;0.818848722;1;0.475124785;1;2;0;0;1;1
4;13/01/2025 7:00;135;0.677873016;3;0.05096427;0.833305844;0.301213953;0.662123349;0.200079252;0;0.28461075;1;2;2;4;2;2
2;13/01/2025 8:00;197;0.905882471;1;0.232799211;0.494668945;0.0184219;0.721634421;0.579158483;1;0.168997729;0;2;2;4;1;0
3;13/01/2025 9:00;199;0.592656315;2;0.492144757;0.118579099;0.888915639;0.254628217;0.466534765;0;0.103864794;0;0;0;0;2;2
1;13/01/2025 10:00;165;0.694578485;1;0.310236364;0.013606551;0.226852942;0.088254311;0.419723841;1;0.450777728;0;2;3;4;2;0
4;13/01/2025 11:00;178;0.546682054;3;0.18166435;0.303602544;0.929573322;0.077663234;0.889752773;1;0.124255087;0;1;3;4;0;1
1;13/01/2025 12:00;133;0.702780424;1;0.504285343;0.69894098;0.717624424;0.425952666;0.437252093;0;0.244123825;1;0;3;4;1;2
1;13/01/2025 13:00;135;0.408771512;0;0.322820693;0.791343056;0.762865384;0.94687427;0.075116273;1;0.132619834;0;0;2;3;2;1
3;13/01/2025 14:00;105;0.003092699;3;0.258068015;0.296125098;0.201401338;0.217037365;0.946696437;0;0.108096279;0;0;1;1;2;0
2;13/01/2025 15:00;138;0.139547591;0;0.464106566;0.496313556;0.234150136;0.256142172;0.920584386;1;0.882348631;1;2;1;4;1;1
2;13/01/2025 16:00;141;0.750923692;1;0.133147151;0.42167139;0.52136263;0.09992088;0.684404465;0;0.673667511;1;2;0;0;2;1
1;13/01/2025 17:00;157;0.895495945;0;0.928229047;0.411060037;0.172025461;0.605795603;0.467793336;1;0.923695321;0;2;3;4;1;1
4;13/01/2025 18:00;111;0.933747919;3;0.868138522;0.231628391;0.305421937;0.680273881;0.092637369;1;0.643618304;1;2;0;3;1;2
2;13/01/2025 19:00;102;0.049882702;0;0.707931997;0.136514245;0.321460494;0.643244872;0.790754737;1;0.843793071;1;1;1;3;1;0
4;13/01/2025 20:00;117;0.117624932;1;0.106055581;0.196918409;0.159549497;0.861959808;0.075250114;0;0.554800065;1;0;1;4;2;1
2;13/01/2025 21:00;139;0.442097871;1;0.77624197;0.055359029;0.20512448;0.486369463;0.068370931;1;0.462022191;0;2;3;2;2;1
4;13/01/2025 22:00;120;0.520862083;1;0.808347096;0.198362666;0.788776291;0.133568486;0.537307425;0;0.527947232;0;1;0;1;0;1
3;13/01/2025 23:00;114;0.528519823;3;0.768122998;0.009161222;0.167119086;0.28888293;0.159928183;1;0.319449616;0;0;3;0;1;1
4;14/01/2025 0:00;196;0.859470847;1;0.113813694;0.628107227;0.028313366;0.662789739;0.007480264;1;0.657595008;1;0;1;0;2;0
3;14/01/2025 1:00;198;0.36487834;3;0.644169613;0.316777317;0.629502217;0.613365157;0.422999563;0;0.897079745;0;0;1;0;2;0
3;14/01/2025 2:00;125;0.653464179;0;0.834735155;0.974490774;0.97629843;0.531052155;0.137009665;1;0.782122816;0;2;3;0;1;2
4;14/01/2025 3:00;107;0.494630345;1;0.577563083;0.19394263;0.331216557;0.683372735;0.160315485;0;0.461391407;0;0;0;3;1;0
3;14/01/2025 4:00;199;0.785423029;0;0.646670983;0.346272821;0.118555403;0.637691415;0.076683308;0;0.95389088;1;2;2;1;1;0
1;14/01/2025 5:00;193;0.65281982;2;0.458480238;0.358302678;0.570506013;0.882202202;0.204908433;0;0.985432059;0;1;3;4;0;1
3;14/01/2025 6:00;186;0.89134267;0;0.528879012;0.008410743;0.906635767;0.586195474;0.715466132;0;0.492528701;0;0;1;4;0;2
2;14/01/2025 7:00;141;0.755838178;2;0.034162511;0.840361472;0.784284052;0.779235796;0.808939884;0;0.864506298;0;1;2;2;0;2
4;14/01/2025 8:00;143;0.12416979;0;0.639220816;0.031987552;0.622659827;0.24808873;0.452429418;1;0.003622184;0;2;3;4;1;1
1;14/01/2025 9:00;113;0.032476118;3;0.081269625;0.941478508;0.315051407;0.678579595;0.506467294;0;0.065580536;1;2;2;1;2;2
4;14/01/2025 10:00;177;0.837529269;0;0.435113119;0.893303869;0.541985042;0.903120774;0.0324132;1;0.021262125;0;2;3;4;1;0
2;14/01/2025 11:00;101;0.469925481;3;0.292642449;0.536238864;0.091131253;0.38543788;0.069086442;0;0.772921524;0;0;1;3;2;2
2;14/01/2025 12:00;136;0.714297638;3;0.5456127;0.544324129;0.679116738;0.779739813;0.257399602;0;0.07871954;1;0;3;4;0;1
2;14/01/2025 13:00;168;0.301015616;1;0.133279332;0.654664873;0.725289706;0.725296507;0.543824138;1;0.015916963;1;1;2;0;0;2
3;14/01/2025 14:00;137;0.532423812;3;0.691942336;0.387553521;0.965341624;0.058460479;0.739540988;1;0.146439007;1;2;0;0;0;2
3;14/01/2025 15:00;140;0.853534735;2;0.795391195;0.648099809;0.260365772;0.581676747;0.604948805;0;0.305502477;1;1;1;0;2;2
4;14/01/2025 16:00;161;0.621045931;1;0.163240826;0.044779844;0.018307545;0.129290704;0.392003832;0;0.464095265;1;2;1;0;2;1
4;14/01/2025 17:00;159;0.100616759;1;0.104153356;0.054072422;0.54571514;0.968399807;0.118110315;1;0.064326751;0;2;2;3;1;0
1;14/01/2025 18:00;113;0.825628111;0;0.145387928;0.457834818;0.706975317;0.812119505;0.780776584;1;0.498417264;1;1;3;3;1;2
1;14/01/2025 19:00;188;0.338970451;3;0.877571347;0.55035952;0.790632824;0.108776769;0.36365274;0;0.247200439;1;2;3;3;1;0
4;14/01/2025 20:00;183;0.508366646;3;0.528360549;0.889041039;0.193675032;0.120833404;0.736042708;0;0.273541516;1;1;3;4;0;0
3;14/01/2025 21:00;101;0.037418426;2;0.467384703;0.104758188;0.261721939;0.594672948;0.512894426;0;0.821718284;0;0;1;0;1;0
2;14/01/2025 22:00;169;0.174378567;0;0.106553961;0.823777639;0.512681595;0.344498158;0.738651602;1;0.986934311;0;1;1;2;0;2
4;14/01/2025 23:00;116;0.093240578;0;0.649822074;0.210296392;0.330603256;0.03378193;0.907334375;0;0.463257625;0;1;2;2;2;0
1;15/01/2025 0:00;188;0.378111618;1;0.868436249;0.394597269;0.860770819;0.541715686;0.921078832;1;0.32099664;1;2;3;0;0;2
3;15/01/2025 1:00;127;0.791279013;1;0.828591434;0.317004671;0.473831999;0.387555647;0.535029616;1;0.931393458;0;1;3;1;0;2
4;15/01/2025 2:00;165;0.432747438;1;0.626302423;0.400677622;0.799808438;0.100109014;0.511423467;0;0.499885207;1;0;2;4;0;2
4;15/01/2025 3:00;134;0.439777513;2;0.075096311;0.150658943;0.580743409;0.802609964;0.265513;0;0.730061588;1;0;1;2;2;0
3;15/01/2025 4:00;104;0.050174277;2;0.112243609;0.504241089;0.773307095;0.91603388;0.935853989;1;0.413074487;0;0;1;3;2;2
4;15/01/2025 5:00;164;0.054414357;1;0.049106301;0.802742105;0.332676437;0.757176338;0.457816706;0;0.201633857;0;0;0;1;1;1
3;15/01/2025 6:00;139;0.461762493;0;0.257439098;0.442115844;0.83166185;0.823160356;0.127380518;0;0.654504087;0;1;0;3;1;1
2;15/01/2025 7:00;175;0.795067263;2;0.135526217;0.491265965;0.2745476;0.21579597;0.43259419;1;0.664473373;1;0;3;1;1;1
3;15/01/2025 8:00;155;0.285998389;0;0.260009927;0.849934846;0.546205722;0.262989674;0.126842353;0;0.459573104;0;1;1;1;2;2
3;15/01/2025 9:00;135;0.120223511;0;0.385117567;0.707020221;0.213953037;0.207814116;0.502443844;1;0.269114438;0;1;3;4;2;1
3;15/01/2025 10:00;144;0.073173093;3;0.943477998;0.491106569;0.475599224;0.76566586;0.561206927;1;0.831641218;0;2;1;3;2;2
4;15/01/2025 11:00;122;0.109158127;1;0.61061153;0.258013201;0.318171632;0.94895184;0.337613919;0;0.274489262;0;1;0;3;2;2
4;15/01/2025 12:00;146;0.817426171;3;0.835384651;0.886145989;0.266674901;0.717325611;0.071421559;1;0.658647844;0;1;2;2;2;2
3;15/01/2025 13:00;130;0.244327641;1;0.710665045;0.577797007;0.967295966;0.882344413;0.943560218;1;0.383284974;1;2;1;0;0;0
4;15/01/2025 14:00;110;0.922037063;1;0.112349795;0.221412623;0.159993884;0.639002752;0.773354031;0;0.47188444;1;0;0;0;1;1
1;15/01/2025 15:00;109;0.799335164;0;0.736253918;0.269453729;0.787549692;0.38737001;0.838903474;1;0.210498387;0;0;0;2;0;2
1;15/01/2025 16:00;166;0.698858628;1;0.275072522;0.804234747;0.984484236;0.425561811;0.366736093;0;0.649092543;1;1;1;1;1;1
4;15/01/2025 17:00;113;0.299408615;0;0.639365755;0.044156122;0.01975331;0.07429306;0.760827844;1;0.224938577;1;2;3;2;0;1
4;15/01/2025 18:00;179;0.067804551;0;0.340987049;0.993465488;0.699208463;0.030325112;0.485279432;1;0.485133423;1;1;1;2;2;0
3;15/01/2025 19:00;173;0.806322949;1;0.998210186;0.130486167;0.25287659;0.695913502;0.200896853;1;0.32769323;0;1;0;3;1;1
2;15/01/2025 20:00;192;0.439007398;0;0.263516103;0.797160028;0.040349631;0.438259038;0.124211618;1;0.963588956;1;0;1;2;0;2
4;15/01/2025 21:00;109;0.777059722;0;0.27910726;0.395289932;0.402927068;0.552314246;0.344911417;1;0.982226282;0;2;2;1;1;2
1;15/01/2025 22:00;175;0.082001585;0;0.931157855;0.492870876;0.935513359;0.557773302;0.137344655;1;0.753226624;1;1;3;0;2;1
3;15/01/2025 23:00;193;0.343973967;2;0.024422457;0.881863673;0.011612977;0.276825171;0.998343607;1;0.983924683;0;0;1;4;2;1
4;16/01/2025 0:00;100;0.43044266;0;0.696991862;0.413451876;0.588012863;0.475811234;0.048952574;0;0.112530917;1;1;0;2;1;0
1;16/01/2025 1:00;104;0.549522129;2;0.725651629;0.538213536;0.501481722;0.47066681;0.44103564;1;0.992341761;1;0;0;2;1;2
1;16/01/2025 2:00;119;0.313751436;2;0.83679054;0.049317631;0.873649737;0.388139145;0.451989152;0;0.102524398;0;2;3;3;2;1
2;16/01/2025 3:00;107;0.869492348;0;0.97495909;0.002297946;0.083884615;0.821409299;0.300477919;1;0.41478825;0;1;1;3;2;1
